Date,Power (kW)
2019-03-17 10:00:00,113.922
2019-03-17 11:00:00,113.619
2019-03-17 12:00:00,116.843
2019-03-17 13:00:00,114.917
2019-03-17 14:00:00,118.793
2019-03-17 15:00:00,120.195
2019-03-17 16:00:00,122.503
2019-03-17 17:00:00,124.155
2019-03-17 18:00:00,128.023
2019-03-17 19:00:00,126.652
2019-03-17 20:00:00,127.705
2019-03-17 21:00:00,124.654
2019-03-17 22:00:00,124.997
2019-03-17 23:00:00,123.525
2019-03-18 00:00:00,122.658
2019-03-18 01:00:00,102.051
2019-03-18 02:00:00,101.087
2019-03-18 03:00:00,100.151
2019-03-18 04:00:00,99.708
2019-03-18 05:00:00,105.111
2019-03-18 06:00:00,121.776
2019-03-18 07:00:00,215.145
2019-03-18 08:00:00,334.749
2019-03-18 09:00:00,377.365
2019-03-18 10:00:00,411.204
2019-03-18 11:00:00,388.861
2019-03-18 12:00:00,377.255
2019-03-18 13:00:00,354.051
2019-03-18 14:00:00,344.274
2019-03-18 15:00:00,323.472
2019-03-18 16:00:00,313.302
2019-03-18 17:00:00,309.53
2019-03-18 18:00:00,270.894
2019-03-18 19:00:00,198.024
2019-03-18 20:00:00,154.553
2019-03-18 21:00:00,137.608
2019-03-18 22:00:00,135.96
2019-03-18 23:00:00,127.392
2019-03-19 00:00:00,124.747
2019-03-19 01:00:00,103.772
2019-03-19 02:00:00,100.97
2019-03-19 03:00:00,100.243
2019-03-19 04:00:00,101.624
2019-03-19 05:00:00,115.488
2019-03-19 06:00:00,123.481
2019-03-19 07:00:00,210.713
2019-03-19 08:00:00,323.502
2019-03-19 09:00:00,322.744
2019-03-19 10:00:00,322.322
2019-03-19 11:00:00,345.861
2019-03-19 12:00:00,364.597
2019-03-19 13:00:00,358.316
2019-03-19 14:00:00,357.182
2019-03-19 15:00:00,351.386
2019-03-19 16:00:00,321.458
2019-03-19 17:00:00,300.578
2019-03-19 18:00:00,275.449
2019-03-19 19:00:00,203.761
2019-03-19 20:00:00,161.212
2019-03-19 21:00:00,146.209
2019-03-19 22:00:00,141.786
2019-03-19 23:00:00,131.782
2019-03-20 00:00:00,127.427
2019-03-20 01:00:00,110.205
2019-03-20 02:00:00,104.445
2019-03-20 03:00:00,100.742
2019-03-20 04:00:00,100.605
2019-03-20 05:00:00,107.337
2019-03-20 06:00:00,126.192
2019-03-20 07:00:00,206.109
2019-03-20 08:00:00,338.568
2019-03-20 09:00:00,326.09
2019-03-20 10:00:00,323.634
2019-03-20 11:00:00,345.965
2019-03-20 12:00:00,351.346
2019-03-20 13:00:00,334.284
2019-03-20 14:00:00,339.327
2019-03-20 15:00:00,342.149
2019-03-20 16:00:00,331.967
2019-03-20 17:00:00,282.936
2019-03-20 18:00:00,258.598
2019-03-20 19:00:00,217.369
2019-03-20 20:00:00,177.937
2019-03-20 21:00:00,152.743
2019-03-20 22:00:00,137.716
2019-03-20 23:00:00,125.902
2019-03-21 00:00:00,120.762
2019-03-21 01:00:00,99.713
2019-03-21 02:00:00,99.025
2019-03-21 03:00:00,97.729
2019-03-21 04:00:00,99.504
2019-03-21 05:00:00,112.558
2019-03-21 06:00:00,126.39
2019-03-21 07:00:00,197.287
2019-03-21 08:00:00,300.942
2019-03-21 09:00:00,312.892
2019-03-21 10:00:00,321.385
2019-03-21 11:00:00,336.649
2019-03-21 12:00:00,349.123
2019-03-21 13:00:00,355.104
2019-03-21 14:00:00,324.168
2019-03-21 15:00:00,309.317
2019-03-21 16:00:00,306.777
2019-03-21 17:00:00,301.025
2019-03-21 18:00:00,262.941
2019-03-21 19:00:00,211.304
2019-03-21 20:00:00,167.044
2019-03-21 21:00:00,147.906
2019-03-21 22:00:00,142.036
2019-03-21 23:00:00,136.231
2019-03-22 00:00:00,127.028
2019-03-22 01:00:00,104.454
2019-03-22 02:00:00,102.451
2019-03-22 03:00:00,103.844
2019-03-22 04:00:00,101.775
2019-03-22 05:00:00,113.03
2019-03-22 06:00:00,128.19
2019-03-22 07:00:00,197.983
2019-03-22 08:00:00,311.348
2019-03-22 09:00:00,314.215
2019-03-22 10:00:00,310.214
2019-03-22 11:00:00,335.201
2019-03-22 12:00:00,341.454
2019-03-22 13:00:00,338.956
2019-03-22 14:00:00,331.064
2019-03-22 15:00:00,314.674
2019-03-22 16:00:00,306.062
2019-03-22 17:00:00,293.637
2019-03-22 18:00:00,243.085
2019-03-22 19:00:00,183.42
2019-03-22 20:00:00,151.727
2019-03-22 21:00:00,137.353
2019-03-22 22:00:00,127.207
2019-03-22 23:00:00,118.775
2019-03-23 00:00:00,119.191
2019-03-23 01:00:00,118.987
2019-03-23 02:00:00,118.389
2019-03-23 03:00:00,118.609
2019-03-23 04:00:00,115.927
2019-03-23 05:00:00,113.2
2019-03-23 06:00:00,117.588
2019-03-23 07:00:00,127.368
2019-03-23 08:00:00,133.765
2019-03-23 09:00:00,143.331
2019-03-23 10:00:00,152.078
2019-03-23 11:00:00,150.413
2019-03-23 12:00:00,154.245
2019-03-23 13:00:00,148.943
2019-03-23 14:00:00,146.975
2019-03-23 15:00:00,140.926
2019-03-23 16:00:00,137.579
2019-03-23 17:00:00,132.904
2019-03-23 18:00:00,131.012
2019-03-23 19:00:00,132.016
2019-03-23 20:00:00,125.538
2019-03-23 21:00:00,123.428
2019-03-23 22:00:00,123.914
2019-03-23 23:00:00,122.579
2019-03-24 00:00:00,127.471
2019-03-24 01:00:00,125.928
2019-03-24 02:00:00,123.722
2019-03-24 03:00:00,123.11
2019-03-24 04:00:00,120.854
2019-03-24 05:00:00,118.053
2019-03-24 06:00:00,116.353
2019-03-24 07:00:00,114.578
2019-03-24 08:00:00,115.587
2019-03-24 09:00:00,118.036
2019-03-24 10:00:00,117.493
2019-03-24 11:00:00,119.127
2019-03-24 12:00:00,119.363
2019-03-24 13:00:00,120.355
2019-03-24 14:00:00,117.261
2019-03-24 15:00:00,121.427
2019-03-24 16:00:00,120.173
2019-03-24 17:00:00,120.463
2019-03-24 18:00:00,120.84
2019-03-24 19:00:00,127.833
2019-03-24 20:00:00,121.689
2019-03-24 21:00:00,117.607
2019-03-24 22:00:00,117.82
2019-03-24 23:00:00,116.713
2019-03-25 00:00:00,113.432
2019-03-25 01:00:00,97.048
2019-03-25 02:00:00,96.906
2019-03-25 03:00:00,96.835
2019-03-25 04:00:00,95.491
2019-03-25 05:00:00,111.965
2019-03-25 06:00:00,122.083
2019-03-25 07:00:00,197.025
2019-03-25 08:00:00,321.341
2019-03-25 09:00:00,363.327
2019-03-25 10:00:00,341.025
2019-03-25 11:00:00,328.538
2019-03-25 12:00:00,330.076
2019-03-25 13:00:00,318.589
2019-03-25 14:00:00,311.534
2019-03-25 15:00:00,299.946
2019-03-25 16:00:00,296.438
2019-03-25 17:00:00,297.826
2019-03-25 18:00:00,239.608
2019-03-25 19:00:00,183.388
2019-03-25 20:00:00,155.635
2019-03-25 21:00:00,145.848
2019-03-25 22:00:00,130.703
2019-03-25 23:00:00,121.777
2019-03-26 00:00:00,119.605
2019-03-26 01:00:00,103.148
2019-03-26 02:00:00,101.818
2019-03-26 03:00:00,99.548
2019-03-26 04:00:00,100.318
2019-03-26 05:00:00,109.15
2019-03-26 06:00:00,126.083
2019-03-26 07:00:00,201.54
2019-03-26 08:00:00,302.554
2019-03-26 09:00:00,293.929
2019-03-26 10:00:00,314.555
2019-03-26 11:00:00,322.341
2019-03-26 12:00:00,333.591
2019-03-26 13:00:00,323.333
2019-03-26 14:00:00,319.184
2019-03-26 15:00:00,316.4
2019-03-26 16:00:00,315.27
2019-03-26 17:00:00,288.535
2019-03-26 18:00:00,243.052
2019-03-26 19:00:00,193.109
2019-03-26 20:00:00,161.553
2019-03-26 21:00:00,145.23
2019-03-26 22:00:00,134.882
2019-03-26 23:00:00,123.933
2019-03-27 00:00:00,121.457
2019-03-27 01:00:00,102.672
2019-03-27 02:00:00,100.896
2019-03-27 03:00:00,96.978
2019-03-27 04:00:00,97.387
2019-03-27 05:00:00,109.277
2019-03-27 06:00:00,124.419
2019-03-27 07:00:00,204.272
2019-03-27 08:00:00,304.754
2019-03-27 09:00:00,301.667
2019-03-27 10:00:00,331.378
2019-03-27 11:00:00,338.44
2019-03-27 12:00:00,347.052
2019-03-27 13:00:00,333.716
2019-03-27 14:00:00,324.337
2019-03-27 15:00:00,307.896
2019-03-27 16:00:00,305.425
2019-03-27 17:00:00,268.631
2019-03-27 18:00:00,239.654
2019-03-27 19:00:00,197.506
2019-03-27 20:00:00,163.789
2019-03-27 21:00:00,137.499
2019-03-27 22:00:00,132.639
2019-03-27 23:00:00,122.973
2019-03-28 00:00:00,117.657
2019-03-28 01:00:00,97.741
2019-03-28 02:00:00,99.232
2019-03-28 03:00:00,98.614
2019-03-28 04:00:00,98.464
2019-03-28 05:00:00,101.39
2019-03-28 06:00:00,116.654
2019-03-28 07:00:00,206.607
2019-03-28 08:00:00,313.292
2019-03-28 09:00:00,298.289
2019-03-28 10:00:00,322.096
2019-03-28 11:00:00,323.58
2019-03-28 12:00:00,340.914
2019-03-28 13:00:00,325.815
2019-03-28 14:00:00,330.164
2019-03-28 15:00:00,343.911
2019-03-28 16:00:00,367.383
2019-03-28 17:00:00,313.569
2019-03-28 18:00:00,246.977
2019-03-28 19:00:00,190.367
2019-03-28 20:00:00,138.872
2019-03-28 21:00:00,123.637
2019-03-28 22:00:00,121.255
2019-03-28 23:00:00,116.489
2019-03-29 00:00:00,108.98
2019-03-29 01:00:00,101.704
2019-03-29 02:00:00,100.031
2019-03-29 03:00:00,98.203
2019-03-29 04:00:00,97.849
2019-03-29 05:00:00,102.879
2019-03-29 06:00:00,121.991
2019-03-29 07:00:00,188.067
2019-03-29 08:00:00,251.981
2019-03-29 09:00:00,275.468
2019-03-29 10:00:00,321.616
2019-03-29 11:00:00,355.73
2019-03-29 12:00:00,352.142
2019-03-29 13:00:00,334.115
2019-03-29 14:00:00,335.441
2019-03-29 15:00:00,313.235
2019-03-29 16:00:00,315.855
2019-03-29 17:00:00,259.778
2019-03-29 18:00:00,234.001
2019-03-29 19:00:00,177.917
2019-03-29 20:00:00,132.661
2019-03-29 21:00:00,119.885
2019-03-29 22:00:00,112.568
2019-03-29 23:00:00,108.455
2019-03-30 00:00:00,99.546
2019-03-30 01:00:00,100.757
2019-03-30 02:00:00,100.308
2019-03-30 03:00:00,98.759
2019-03-30 04:00:00,98.943
2019-03-30 05:00:00,100.833
2019-03-30 06:00:00,101.58
2019-03-30 07:00:00,117.598
2019-03-30 08:00:00,130.941
2019-03-30 09:00:00,140.245
2019-03-30 10:00:00,144.98
2019-03-30 11:00:00,152.609
2019-03-30 12:00:00,165.739
2019-03-30 13:00:00,143.267
2019-03-30 14:00:00,140.306
2019-03-30 15:00:00,139.954
2019-03-30 16:00:00,131.886
2019-03-30 17:00:00,123.326
2019-03-30 18:00:00,110.275
2019-03-30 19:00:00,110.038
2019-03-30 20:00:00,108.615
2019-03-30 21:00:00,105.069
2019-03-30 22:00:00,102.293
2019-03-30 23:00:00,99.932
2019-03-31 00:00:00,99.918
2019-03-31 02:00:00,100.015
2019-03-31 03:00:00,100.416
2019-03-31 04:00:00,97.683
2019-03-31 05:00:00,98.026
2019-03-31 06:00:00,98.536
2019-03-31 07:00:00,95.75
2019-03-31 08:00:00,95.85
2019-03-31 09:00:00,95.064
2019-03-31 10:00:00,94.979
2019-03-31 11:00:00,99.762
2019-03-31 12:00:00,102.124
2019-03-31 13:00:00,102.227
2019-03-31 14:00:00,103.582
2019-03-31 15:00:00,104.603
2019-03-31 16:00:00,107.728
2019-03-31 17:00:00,107.941
2019-03-31 18:00:00,105.657
2019-03-31 19:00:00,107.445
2019-03-31 20:00:00,107.57
2019-03-31 21:00:00,105.74
2019-03-31 22:00:00,104.478
2019-03-31 23:00:00,101.736
2019-04-01 00:00:00,156.194
2019-04-01 01:00:00,152.75
2019-04-01 02:00:00,149.756
2019-04-01 03:00:00,148.565
2019-04-01 04:00:00,143.091
2019-04-01 05:00:00,145.594
2019-04-01 06:00:00,170.894
2019-04-01 07:00:00,217.283
2019-04-01 08:00:00,325.581
2019-04-01 09:00:00,402.26
2019-04-01 10:00:00,449.185
2019-04-01 11:00:00,465.705
2019-04-01 12:00:00,478.106
2019-04-01 13:00:00,459.539
2019-04-01 14:00:00,442.618
2019-04-01 15:00:00,445.24
2019-04-01 16:00:00,449.203
2019-04-01 17:00:00,425.261
2019-04-01 18:00:00,347.87
2019-04-01 19:00:00,254.096
2019-04-01 20:00:00,193.609
2019-04-01 21:00:00,160.562
2019-04-01 22:00:00,150.175
2019-04-01 23:00:00,153.809
2019-04-02 00:00:00,137.337
2019-04-02 01:00:00,130.016
2019-04-02 02:00:00,128.201
2019-04-02 03:00:00,122.066
2019-04-02 04:00:00,117.939
2019-04-02 05:00:00,149.483
2019-04-02 06:00:00,167.286
2019-04-02 07:00:00,241.179
2019-04-02 08:00:00,368.256
2019-04-02 09:00:00,457.62
2019-04-02 10:00:00,476.917
2019-04-02 11:00:00,491.244
2019-04-02 12:00:00,499.75
2019-04-02 13:00:00,489.86
2019-04-02 14:00:00,490.791
2019-04-02 15:00:00,483.735
2019-04-02 16:00:00,488.18
2019-04-02 17:00:00,454.439
2019-04-02 18:00:00,382.63
2019-04-02 19:00:00,271.375
2019-04-02 20:00:00,235.407
2019-04-02 21:00:00,195.051
2019-04-02 22:00:00,168.512
2019-04-02 23:00:00,152.981
2019-04-03 00:00:00,104.459
2019-04-03 01:00:00,102.433
2019-04-03 02:00:00,101.794
2019-04-03 03:00:00,99.926
2019-04-03 04:00:00,100.51
2019-04-03 05:00:00,115.785
2019-04-03 06:00:00,131.558
2019-04-03 07:00:00,196.372
2019-04-03 08:00:00,304.805
2019-04-03 09:00:00,326.955
2019-04-03 10:00:00,294.959
2019-04-03 11:00:00,259.945
2019-04-03 12:00:00,268.452
2019-04-03 13:00:00,265.463
2019-04-03 14:00:00,274.363
2019-04-03 15:00:00,287.854
2019-04-03 16:00:00,279.904
2019-04-03 17:00:00,242.476
2019-04-03 18:00:00,232.793
2019-04-03 19:00:00,196.716
2019-04-03 20:00:00,164.597
2019-04-03 21:00:00,150.086
2019-04-03 22:00:00,137.066
2019-04-03 23:00:00,129.539
2019-04-04 00:00:00,105.685
2019-04-04 01:00:00,86.79
2019-04-04 02:00:00,87.096
2019-04-04 03:00:00,84.568
2019-04-04 04:00:00,85.622
2019-04-04 05:00:00,101.781
2019-04-04 06:00:00,120.319
2019-04-04 07:00:00,175.795
2019-04-04 08:00:00,233.217
2019-04-04 09:00:00,277.891
2019-04-04 10:00:00,307.626
2019-04-04 11:00:00,310.759
2019-04-04 12:00:00,315.23
2019-04-04 13:00:00,314.763
2019-04-04 14:00:00,303.855
2019-04-04 15:00:00,301.07
2019-04-04 16:00:00,292.069
2019-04-04 17:00:00,251.674
2019-04-04 18:00:00,231.416
2019-04-04 19:00:00,180.265
2019-04-04 20:00:00,150.469
2019-04-04 21:00:00,137.24
2019-04-04 22:00:00,131.842
2019-04-04 23:00:00,125.899
2019-04-05 00:00:00,101.15
2019-04-05 01:00:00,103.44
2019-04-05 02:00:00,101.101
2019-04-05 03:00:00,99.097
2019-04-05 04:00:00,103.216
2019-04-05 05:00:00,95.8
2019-04-05 06:00:00,99.06
2019-04-05 07:00:00,100.299
2019-04-05 08:00:00,120.5
2019-04-05 09:00:00,121.811
2019-04-05 10:00:00,136.689
2019-04-05 11:00:00,134.592
2019-04-05 12:00:00,136.514
2019-04-05 13:00:00,127.061
2019-04-05 14:00:00,128.654
2019-04-05 15:00:00,126.751
2019-04-05 16:00:00,122.226
2019-04-05 17:00:00,122.47
2019-04-05 18:00:00,116.822
2019-04-05 19:00:00,111.335
2019-04-05 20:00:00,108.136
2019-04-05 21:00:00,103.078
2019-04-05 22:00:00,103.511
2019-04-05 23:00:00,102.638
2019-04-06 00:00:00,123.403
2019-04-06 01:00:00,121.982
2019-04-06 02:00:00,119.364
2019-04-06 03:00:00,116.452
2019-04-06 04:00:00,115.896
2019-04-06 05:00:00,134.811
2019-04-06 06:00:00,138.73
2019-04-06 07:00:00,195.512
2019-04-06 08:00:00,319.962
2019-04-06 09:00:00,351.838
2019-04-06 10:00:00,372.693
2019-04-06 11:00:00,394.094
2019-04-06 12:00:00,390.759
2019-04-06 13:00:00,382.223
2019-04-06 14:00:00,377.164
2019-04-06 15:00:00,393.909
2019-04-06 16:00:00,360.531
2019-04-06 17:00:00,343.18
2019-04-06 18:00:00,289.418
2019-04-06 19:00:00,193.95
2019-04-06 20:00:00,146.897
2019-04-06 21:00:00,130.281
2019-04-06 22:00:00,128.893
2019-04-06 23:00:00,126.195
2019-04-07 00:00:00,136.525
2019-04-07 01:00:00,138.017
2019-04-07 02:00:00,137.763
2019-04-07 03:00:00,137.291
2019-04-07 04:00:00,134.796
2019-04-07 05:00:00,138.535
2019-04-07 06:00:00,135.617
2019-04-07 07:00:00,192.061
2019-04-07 08:00:00,275.408
2019-04-07 09:00:00,321.231
2019-04-07 10:00:00,335.37
2019-04-07 11:00:00,374.937
2019-04-07 12:00:00,369.816
2019-04-07 13:00:00,338.093
2019-04-07 14:00:00,346.929
2019-04-07 15:00:00,349.923
2019-04-07 16:00:00,303.482
2019-04-07 17:00:00,290.776
2019-04-07 18:00:00,246.842
2019-04-07 19:00:00,180.511
2019-04-07 20:00:00,140.932
2019-04-07 21:00:00,132.308
2019-04-07 22:00:00,119.978
2019-04-07 23:00:00,119.125
2019-04-08 00:00:00,103.009
2019-04-08 01:00:00,102.154
2019-04-08 02:00:00,103.862
2019-04-08 03:00:00,101.184
2019-04-08 04:00:00,102.632
2019-04-08 05:00:00,102.294
2019-04-08 06:00:00,99.172
2019-04-08 07:00:00,100.376
2019-04-08 08:00:00,97.615
2019-04-08 09:00:00,100.066
2019-04-08 10:00:00,96.732
2019-04-08 11:00:00,98.795
2019-04-08 12:00:00,102.957
2019-04-08 13:00:00,102.77
2019-04-08 14:00:00,104.159
2019-04-08 15:00:00,101.771
2019-04-08 16:00:00,107.119
2019-04-08 17:00:00,105.058
2019-04-08 18:00:00,102.632
2019-04-08 19:00:00,95.341
2019-04-08 20:00:00,88.607
2019-04-08 21:00:00,90.826
2019-04-08 22:00:00,89.114
2019-04-08 23:00:00,89.223
2019-04-09 00:00:00,120.472
2019-04-09 01:00:00,119.975
2019-04-09 02:00:00,119.95
2019-04-09 03:00:00,119.929
2019-04-09 04:00:00,120.203
2019-04-09 05:00:00,131.734
2019-04-09 06:00:00,131.346
2019-04-09 07:00:00,149.911
2019-04-09 08:00:00,238.826
2019-04-09 09:00:00,267.691
2019-04-09 10:00:00,333.498
2019-04-09 11:00:00,341.866
2019-04-09 12:00:00,333.248
2019-04-09 13:00:00,319.438
2019-04-09 14:00:00,320.578
2019-04-09 15:00:00,335.728
2019-04-09 16:00:00,327.969
2019-04-09 17:00:00,309.135
2019-04-09 18:00:00,264.423
2019-04-09 19:00:00,182.963
2019-04-09 20:00:00,127.827
2019-04-09 21:00:00,119.847
2019-04-09 22:00:00,117.67
2019-04-09 23:00:00,116.291
2019-04-10 00:00:00,128.54
2019-04-10 01:00:00,131.091
2019-04-10 02:00:00,121.46
2019-04-10 03:00:00,119.098
2019-04-10 04:00:00,126.21
2019-04-10 05:00:00,123.306
2019-04-10 06:00:00,138.854
2019-04-10 07:00:00,189.143
2019-04-10 08:00:00,271.121
2019-04-10 09:00:00,322.843
2019-04-10 10:00:00,344.477
2019-04-10 11:00:00,379.238
2019-04-10 12:00:00,380.784
2019-04-10 13:00:00,381.486
2019-04-10 14:00:00,382.367
2019-04-10 15:00:00,358.488
2019-04-10 16:00:00,356.663
2019-04-10 17:00:00,305.678
2019-04-10 18:00:00,278.257
2019-04-10 19:00:00,219.814
2019-04-10 20:00:00,171.785
2019-04-10 21:00:00,150.443
2019-04-10 22:00:00,143.238
2019-04-10 23:00:00,151.076
2019-04-11 00:00:00,99.115
2019-04-11 01:00:00,98.311
2019-04-11 02:00:00,95.621
2019-04-11 03:00:00,94.399
2019-04-11 04:00:00,91.945
2019-04-11 05:00:00,103.885
2019-04-11 06:00:00,119.332
2019-04-11 07:00:00,196.894
2019-04-11 08:00:00,273.939
2019-04-11 09:00:00,284.82
2019-04-11 10:00:00,324.919
2019-04-11 11:00:00,333.855
2019-04-11 12:00:00,362.102
2019-04-11 13:00:00,335.372
2019-04-11 14:00:00,345.37
2019-04-11 15:00:00,339.051
